order_id,customer_id,product_id,product_category_name_english,price,freight_value,total_value,customer_state,customer_city,review_score,order_purchase_timestamp,year,month,year_month,weekday,hour
7916e8283be68b0f8c475ec68cf0f333,00e4dd8d5ecaa00de8c6671679b58045,845968d70e40e2ceece1bc1d3f5812d7,bed_bath_table,34.99,18.35,53.34,MG,governador valadares,5.0,2018-07-03 10:52:13,2018,7,2018-07,Tuesday,10
7969cdbcf6e0f319751fd9a0c1994400,d9c91b17b789d306e319ab6fa9140346,4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,146.99,21.52,168.51000000000002,RJ,cabo frio,5.0,2017-10-18 18:46:59,2017,10,2017-10,Wednesday,18
b6f97ad9a7a85e2ad594c746a46dab44,7ee3b6ba60d9136f98ec0875ffa33375,11250b0d4b709fee92441c5f34122aed,agro_industry_and_commerce,412.0,27.72,439.72,SP,amparo,5.0,2018-01-17 17:34:42,2018,1,2018-01,Wednesday,17
141ba7894f0b0bd2cf4db4d6dcc763f6,adfd61f98f59825c4659fb1e0725be02,7666acd3cb60e97bf02449e36be0c02a,sports_leisure,204.0,17.87,221.87,GO,formosa,5.0,2018-02-20 23:32:58,2018,2,2018-02,Tuesday,23
8ae758e9dfba42257dd89e48380b3d1e,af3b67a686e5dd9109a40e92ab58b7ab,9dfb2984ab775b6175202b9e9e678641,housewares,50.0,22.85,72.85,RN,natal,1.0,2018-04-18 16:29:31,2018,4,2018-04,Wednesday,16
0db56631fc192195a572fea8a9231ef4,a06ec57ed20b9fb17629a60a7c3ef14d,79366d6a24de9351b7ca6e3cf75a68ec,small_appliances,193.0,21.08,214.07999999999998,RJ,rio de janeiro,5.0,2018-04-20 09:14:31,2018,4,2018-04,Friday,9
6eb14a9fb7ce26c557bcf1e0f3eda606,d0b0d73f1abce4934ef0895fed3726d7,457953cd3ce26e8f7c9037bfb9e19b14,furniture_decor,46.5,13.37,59.87,SP,santos,4.0,2017-07-16 20:23:06,2017,7,2017-07,Sunday,20
c52d5e30c1888a9dfd21be72d4053d12,4839fac6d49d1f1dd84481d6ab2b1acf,778f8850980a158eafa6e7555c085ea1,musical_instruments,189.9,18.9,208.8,MS,tres lagoas,5.0,2018-02-25 14:29:26,2018,2,2018-02,Sunday,14
b53712c11389475059711525053a7f35,f04ca3cf98dc157b476848246c1e3af6,f20a14d45e85b05ef554d10d7283f7da,telephony,39.99,34.15,74.14,SE,tobias barreto,5.0,2018-01-03 09:44:33,2018,1,2018-01,Wednesday,9
ba6442763c55ec1e7bd72b1d931b2700,c3ca30ff55044bd8aa685720a84bcf09,a0a6b0afd47416d62bb25892c68b6296,garden_tools,62.4,15.88,78.28,SP,jundiai,4.0,2018-02-24 19:12:02,2018,2,2018-02,Saturday,19
45f8bc3f8278f2b2a3e6c843a798763a,1740e3a23255d4382a29eb7421b7605f,cb81df0e3ccece253557f2a07df4727e,sports_leisure,45.0,18.23,63.230000000000004,RS,rio grande,5.0,2018-05-09 17:12:01,2018,5,2018-05,Wednesday,17
25989a7e7af41df0616109b8776aa0f7,69f06692f41513d9fb22e38c22491048,31624e01ac12f2bfcc363d6abcea278b,sports_leisure,99.9,25.25,125.15,SE,aracaju,4.0,2017-07-20 12:11:33,2017,7,2017-07,Thursday,12
0645ff0009ebb4d475c7e9d30520dd21,087f9b43add509b918c1152191f2d243,be006818e0a584705110984cf17d09e2,fashion_bags_accessories,39.9,12.48,52.379999999999995,MG,governador valadares,5.0,2017-11-10 20:39:54,2017,11,2017-11,Friday,20
156d8a00b4b8bb9ef74ca1e450035eb8,a927ff01b2ce8eda3341ba16a1e80068,43c78ce98fcf40ac29ce5912c85eee20,health_beauty,67.0,11.73,78.73,SP,maua,5.0,2017-12-03 10:24:02,2017,12,2017-12,Sunday,10
3f35998ab9e335d4bbce362585565265,eb4a3408cdc127877b876b3aa183491a,df1d7f15348e965b342ce28a7feba374,auto,93.97,51.38,145.35,RN,currais novos,2.0,2018-06-27 12:13:43,2018,6,2018-06,Wednesday,12
ce4ad5f005be92dc5c6931f9929f9f70,ec0c29c31c2d4c96e90285ec4f87f86c,d2efc686acbf02ce6200ee423516f0d0,auto,58.5,18.29,76.78999999999999,PR,curitiba,3.0,2018-04-21 19:15:08,2018,4,2018-04,Saturday,19
a7507007d328f9469ed7384cbfc8f7a9,5b81bcdd0bf1486ded3815d4955b8701,ff96895c6b1d31f34b2d82f86670fa85,bed_bath_table,169.9,21.68,191.58,RJ,teresopolis,5.0,2017-12-06 13:18:40,2017,12,2017-12,Wednesday,13
eeb1c54b034dc7fa414609892be66f22,70888a8bc0e96010afbef708b3fcf950,29b18b99ca3c94cea05efa9e11465440,housewares,295.0,15.67,310.67,SP,barueri,5.0,2017-12-22 20:50:03,2017,12,2017-12,Friday,20
94843ea453d12bb3fc1b4b2f73cb1f82,85e2d3f3bb3973b7d10bcd6a3e6e50ce,36f60d45225e60c7da4558b070ce4b60,computers_accessories,88.0,22.33,110.33,RJ,teresopolis,3.0,2018-04-13 17:07:24,2018,4,2018-04,Friday,17
061295e635460bf36f1bb41bd54fd2d2,d5e09a8184614ddda310dac5e19e7635,d322eb25f02924adba73e58dbc36b29c,watches_gifts,238.99,18.11,257.1,BA,jacaraci,5.0,2017-12-05 12:49:56,2017,12,2017-12,Tuesday,12
65cd98722f032097d67a7f2d9c97e503,58e372cf770f91c3f6ccff91e83aeec3,d285360f29ac7fd97640bf0baef03de0,watches_gifts,155.97,19.19,175.16,MG,patos de minas,1.0,2018-07-15 21:54:03,2018,7,2018-07,Sunday,21
3765df8b607992dccb4268b1e535c162,b9ab019e35acc41ce59d290989f01d88,0cd1da0c6c22680f93adb165c0a56e36,computers_accessories,42.0,17.6,59.6,MG,belo horizonte,5.0,2018-01-20 01:06:48,2018,1,2018-01,Saturday,1
ffef98cd5ecdc992fefbd967549520dd,8219ed06f16d11e061ca521bbc175c17,11fd9d7ba552e1d28872e008acf1e050,cool_stuff,139.9,13.11,153.01,SP,sao paulo,4.0,2017-06-28 21:01:06,2017,6,2017-06,Wednesday,21
bf0e0772c9e81651f6f0f255ed74bf88,ba796cfb1a430e5d6ceed83cde80ff92,d13a4acdb64c202e774e815db547e108,health_beauty,110.32,18.65,128.97,MG,januaria,5.0,2018-05-29 13:46:56,2018,5,2018-05,Tuesday,13
5958ed39b1c52e9a1f4a4cbfcfcc6506,ad7c772f08c612130e912d8055a3e636,c21bd5b6be0663cddb80ec6744d6ca24,sports_leisure,99.49,8.44,107.92999999999999,SP,santo andre,5.0,2017-11-12 16:54:17,2017,11,2017-11,Sunday,16
62f5759d5657059823d7a8a9e25c13e0,4c699449580d55e1580e2d7d1d216922,159dc4423e5092c3baa443379a458fa9,health_beauty,458.0,17.97,475.97,MG,contagem,2.0,2017-05-29 22:01:05,2017,5,2017-05,Monday,22
133cc4a787cd3b46ae3b9b19b3a6c135,d8b4cfef6d141610bc76d1682fb2df7c,bfd40187494874d9bda6626efbff3bd3,toys,179.9,20.0,199.9,SC,rio do sul,5.0,2018-01-05 22:42:06,2018,1,2018-01,Friday,22
28da718adba0d004199488ce3106152a,b1c2b777ab4fcd4947514d99ddd9348a,fb55982be901439613a95940feefd9ee,stationery,79.0,17.8,96.8,PR,cambara,4.0,2017-12-09 10:39:24,2017,12,2017-12,Saturday,10
3f265b4152ce33df196725325e99ef49,b7582b03338bd597599d4394ad04e622,a2a1d57880bb40e60b59530ba0177ccf,bed_bath_table,49.89,9.34,59.230000000000004,SP,sao paulo,4.0,2017-12-02 11:07:58,2017,12,2017-12,Saturday,11
8d7c8198f92e7e12584cf9048f075417,57189c2571937e9f5bc62d0d7045fca6,fd220f6fd5a3f13ef9db07428f9c935d,baby,79.9,15.31,95.21000000000001,SP,sao paulo,5.0,2017-05-27 15:51:12,2017,5,2017-05,Saturday,15
0572c29de369acbc110ad921d93d01a1,cc2e48332039640e42842bdcd64fe4e2,d961667356e6dffef33c0d0eb4c327cc,housewares,59.9,15.15,75.05,GO,itapuranga,5.0,2017-09-30 14:48:37,2017,9,2017-09,Saturday,14
b1fd045765d02d216fa215c6ab6461cc,3b071474c089226e0f57cc29a00ac6e9,65a487289033740a0a896d72a6f2a1e1,toys,45.0,16.11,61.11,RJ,rio de janeiro,5.0,2017-07-09 16:21:13,2017,7,2017-07,Sunday,16
6255ac1810f1b5256d5491df6b4ac042,a0451d2ead74202d41e2f21043a57229,ae1848ad278bbd5098dea4a749b333a1,sports_leisure,22.0,12.79,34.79,SP,barra bonita,4.0,2018-04-07 21:19:10,2018,4,2018-04,Saturday,21
46aecd246f390bf2157edfeed11b5433,45b73da5b4052e86fc997f0716ff2bb7,72b88dcc0910a3d1db986870c1515029,musical_instruments,94.9,31.33,126.23,AP,macapa,5.0,2017-09-14 09:36:29,2017,9,2017-09,Thursday,9
d7e6b2a827de13f3b539c79bb5b89577,9b9e429977f70274ea05c6691650991a,0bf49628a5637192ddbad12be4c921ee,stationery,219.9,22.84,242.74,SC,florianopolis,5.0,2018-08-14 17:39:49,2018,8,2018-08,Tuesday,17
ccce262c4b1775baab94c62c954014c8,5d6c8ab30ef2d0469ae465f4fc0df0e7,b82b4d3344aef4d70bc9acfc8a5fe2de,computers_accessories,91.0,8.93,99.93,SP,sao paulo,1.0,2018-03-19 23:06:19,2018,3,2018-03,Monday,23
4308e12e9ffac5a442e69838bb90872d,a61b501908541d3087f220fe04b77800,5e3b4b17383b90a3129e552bd71bf2b8,health_beauty,84.9,16.56,101.46000000000001,MG,belo horizonte,5.0,2018-06-05 13:29:29,2018,6,2018-06,Tuesday,13
0dd9f7281057d5bc3e2c64016de476d6,ededff5a5c43311f63b562b9d015d68b,29d7696e65020b6cf7846bc4d7668f65,telephony,188.0,20.01,208.01,PE,olinda,5.0,2018-04-07 10:15:31,2018,4,2018-04,Saturday,10
afe207b8795179c5b29bc4c2f0052178,712230fb56aeb8d9084bb813e3249a84,cfe6e9c01d0bbb5df9a75f0e3286baa9,baby,110.0,14.5,124.5,SP,matao,5.0,2017-11-30 15:27:05,2017,11,2017-11,Thursday,15
07156fa55794dec196d72e6d8b07339a,8c21f1094ecde16bfb67f9226a37cf41,d3153ef55a46de1972249b0a044c5bd7,health_beauty,120.49,13.14,133.63,SP,santos,5.0,2018-08-18 13:32:36,2018,8,2018-08,Saturday,13
77e925036de689ed484293229bf0f152,8639fc85191eb49fbbdabc2c17f71992,daca0700540caccd14072597536e3632,auto,19.99,9.34,29.33,SP,sao paulo,4.0,2017-05-15 17:16:53,2017,5,2017-05,Monday,17
86f409689bcc6848577f53fcfa1154eb,7e3ab6709f035a498a17cb5a9e9e0b93,be1be330cf34043d1c40d6114cbd11b5,watches_gifts,149.0,22.75,171.75,BA,itabuna,5.0,2018-04-29 17:29:45,2018,4,2018-04,Sunday,17
937e5f3a8d8e8f17ee884f59b8994eed,2e4df942ff90931c8ef43d27bec8b144,d285360f29ac7fd97640bf0baef03de0,watches_gifts,348.8,9.7,358.5,SP,mogi das cruzes,5.0,2017-11-12 21:00:06,2017,11,2017-11,Sunday,21
714d72a98db4e167095c024702d7422a,075e190ab1296f43d2984ddca2f8adec,0661920a7a5f19746f501d1190888270,office_furniture,389.9,201.46,591.36,RN,natal,5.0,2018-06-18 17:21:05,2018,6,2018-06,Monday,17
6c9931ec5709dc11de12410eb483b101,61f5442f8fb04c29cee265dfd79e847d,722dc14e0848efdb771dca6de2929c41,health_beauty,79.0,16.99,95.99,MG,maravilhas,4.0,2018-02-26 16:53:09,2018,2,2018-02,Monday,16
1e2ecf33949aeb71c490a6670f311f13,64725e21c9869103e2f454b2337edf56,1f3b8727459b932736f709be23eef109,bed_bath_table,235.73,48.26,283.99,SP,bauru,4.0,2017-07-10 15:55:34,2017,7,2017-07,Monday,15
8c0819345572d0da947e64bfdf38e3d2,28431c7da08761c1ea2827009796a928,ca9bcd697674a4d0eeb84be9c533b9d2,pet_shop,39.9,17.19,57.09,RS,arroio dos ratos,5.0,2017-02-09 23:40:48,2017,2,2017-02,Thursday,23
9d7bda1d8caaa92f82edb8e4559852a8,95d17bc328718beea3fff69d2812d169,f0c39c49847d1eab4dae5245694acd3e,fixed_telephony,349.0,13.05,362.05,SP,varzea paulista,1.0,2017-04-04 09:56:53,2017,4,2017-04,Tuesday,9
f7ac64d2fcdb2e5b73150c612248c8c6,48969e0a2e81b1be34e650c00415e030,6510b9320992123556a40f98806e512a,stationery,79.8,16.75,96.55,SP,sao paulo,5.0,2018-08-01 15:23:59,2018,8,2018-08,Wednesday,15
ae93d9eb06bfc7041b9852135167bfc7,aab6715af29cd442f1bcf8978d1dc4db,d984b9203bd56960bbdda0bb7f05f781,fashion_bags_accessories,24.9,14.1,39.0,SP,sao paulo,5.0,2017-08-08 15:33:41,2017,8,2017-08,Tuesday,15
cf290442e580bf03533aabf4c492b6b5,1084533b0217e620e4b6e79b90e7a077,40c7fdb4c192c7df52431d1b079f9026,watches_gifts,39.0,15.79,54.79,BA,simoes filho,3.0,2018-01-23 16:54:31,2018,1,2018-01,Tuesday,16
de28a54bc18433e783cbc37da59763e1,351a500a136c5ff037fa56f8c4c5ff88,88ffcf27478318ba55b1f9d22d65ce97,construction_tools_safety,40.8,15.23,56.03,RJ,rio de janeiro,1.0,2018-04-07 20:13:18,2018,4,2018-04,Saturday,20
a7ba0112ae1019055442b330ee484e67,ea1d4ec39f9bf905313d548b80cba47b,89321f94e35fc6d7903d36f74e351d40,food,27.9,8.27,36.17,SP,guarulhos,5.0,2018-01-27 23:34:12,2018,1,2018-01,Saturday,23
ef2ecde1a76f9bcc15c632e7970aca8d,df7ec75663c7db6cc97a8408c0e16e34,d48bacc1dcd9c86bf1ed4ed2a303336c,toys,49.0,14.65,63.65,SP,campinas,5.0,2018-07-09 18:25:18,2018,7,2018-07,Monday,18
84436e09e2da8d549e06fa56fa0b74e0,256f06cb1d10d7427f8ab3d96b873cab,c414790bdf0857692c821035bc3f6a0e,electronics,64.5,14.2,78.7,RJ,rio de janeiro,4.0,2017-12-12 18:00:32,2017,12,2017-12,Tuesday,18
8682a030870edcce6a8b8299b68aa4d6,626ee03ce70d55d537a1e5d9f2072261,ffc88104d219c1b767d566fd93653dd2,housewares,39.9,9.03,48.93,SP,campinas,3.0,2018-07-29 23:08:40,2018,7,2018-07,Sunday,23
0ba4b12916fc52234012c61ed7ebce94,73e1d8182bdefebf6613a9b73abb0505,ec72148301904394ad2c3f6204781102,bed_bath_table,34.99,1.69,36.68,SP,amparo,4.0,2017-10-19 23:03:56,2017,10,2017-10,Thursday,23
216c6c60eaa02facee10abb4ca3a9c6f,20fd1d3f2cd5764f96b64c33263a57fd,dea0538113c6e4b96b4d34f5ad453075,computers_accessories,109.66,17.48,127.14,SP,itapolis,1.0,2017-11-25 23:17:48,2017,11,2017-11,Saturday,23
e703f9ab67e765670d62eeec75af5d62,644ae863876b9e39b3a43d8672980962,7a764d2ad0306a21f83f06ae99b397b7,home_confort,329.0,21.18,350.18,SP,sao joaquim da barra,5.0,2018-02-07 14:39:58,2018,2,2018-02,Wednesday,14
aa2a0609fab50d659ead956ec8f69de1,64db84b65ce929e0a68373aece3e6acd,6c6a78e0768babe7473b5eccf0fc6076,furniture_decor,34.22,11.85,46.07,SP,santo andre,5.0,2018-01-14 10:38:47,2018,1,2018-01,Sunday,10
2ae6e5a2da4078c84661d1289e22742b,dbd74dc83297f0301be2f721a409b758,7e0dc102074f8285580c9777f79c90cf,garden_tools,34.9,10.96,45.86,SP,cubatao,5.0,2017-03-30 21:59:17,2017,3,2017-03,Thursday,21
755d17fce097e410d6daaf76412f4f03,066f6fc06524e9b7632a63bd9466b832,2629c2e1e3a0b360912763741f1bb7ef,furniture_decor,64.9,11.73,76.63000000000001,SP,sao paulo,4.0,2017-09-11 11:11:17,2017,9,2017-09,Monday,11
4d4d7ad98b37eef086b111e3db16257d,3226948d9970bd5ebc7f8dd841d4d5f6,f37176efea4bfd72f257552d84235716,watches_gifts,149.9,9.24,159.14000000000001,SP,sao paulo,5.0,2018-01-10 16:11:13,2018,1,2018-01,Wednesday,16
4427d18955f1dabba9ad7503aeed2886,1155d0a13041ffd8c90ee9cbf880b313,5f315c482ee138f3766f5a9169f16ba6,watches_gifts,198.9,8.65,207.55,SP,osasco,5.0,2017-11-11 21:55:06,2017,11,2017-11,Saturday,21
cdb1c73916a0078aba40629cf9f26cff,5a7f3db2ad4bcbc2c044cda44f7194e2,39397cf4e7567e4360d1cdef4e29744c,furniture_decor,96.36,16.43,112.78999999999999,RS,gravatai,5.0,2018-01-23 16:20:50,2018,1,2018-01,Tuesday,16
37394e732421fbc2891f359531eae716,d8dbceb5a74070a393d6e0ca0dabdc8f,0b349a8595d271e85a0514fe541953fd,health_beauty,109.9,15.52,125.42,SP,sao paulo,4.0,2017-11-22 00:24:38,2017,11,2017-11,Wednesday,0
483483db7f8737f623ad88c392109242,86d33a8c5cffb1ba09dbb07976202434,c8078bb7927143cdb008e3563230ca61,baby,19.9,4.07,23.97,RJ,petropolis,5.0,2018-02-15 21:07:57,2018,2,2018-02,Thursday,21
05f5cfec67106e59d6280f62c4792d25,dae09add1fb0749dd2deb3555fb5ff52,8ebb1bc470f9bfd4017c0be0773211ad,bed_bath_table,49.9,15.45,65.35,MG,belo horizonte,5.0,2018-07-26 10:20:44,2018,7,2018-07,Thursday,10
d9188a09f83fb2125c314edc1c7c933a,789f50c05b37177c61cdaa0a4b2777a9,0f2550707d4df66cbd9937420497ee8b,housewares,32.0,22.67,54.67,AL,pilar,5.0,2018-02-28 23:23:22,2018,2,2018-02,Wednesday,23
cc03f6907e3230fc27f728ed4e977534,26b37aea51f367cc0cfcf19c80944e58,cc82434eb4afd2f81d3c2525e54cbfce,musical_instruments,198.9,20.3,219.20000000000002,ES,vila velha,5.0,2018-07-24 20:14:28,2018,7,2018-07,Tuesday,20
1b5afefbbcfd69807bab110d1ffe7cda,85ef70e333c50fc4d005b3696dd34bf9,97017430754804328eb9597b7f85da03,telephony,29.99,17.06,47.05,BA,salvador,3.0,2018-05-07 21:42:08,2018,5,2018-05,Monday,21
d887cb83cb643b2b98e4f1711d99d4cc,f33df2d18c4e537dbde59cd62fadc3f1,634256dbcd184b3757ffd7632c9fe52a,health_beauty,24.9,7.39,32.29,SP,sao paulo,5.0,2018-03-20 23:19:05,2018,3,2018-03,Tuesday,23
afc0f1669d9ecf0661e3f32efbd2aa5e,e90c7c2a0170c97fee91e5e52c53631e,e7bca943d8e86d7b45c6d24634c55850,garden_tools,1250.0,34.25,1284.25,SP,altinopolis,5.0,2017-03-10 16:13:30,2017,3,2017-03,Friday,16
bba7c6470fa795050201991980a930ec,748d48a0393bfbd14043a5f0b2aae4bd,2b89194a2977f53d2d61aeeda4165417,telephony,14.97,21.15,36.12,AL,maceio,2.0,2018-01-23 15:30:40,2018,1,2018-01,Tuesday,15
0ea0b98a6722a5624e92e4fac9970b45,9ce680550685acfb8f43c455d3072cad,78f29023586e374cdc3773ce0af6bd2c,construction_tools_construction,127.26,27.19,154.45000000000002,SC,blumenau,5.0,2018-07-23 07:03:16,2018,7,2018-07,Monday,7
e5d242a2715fffa5cd81b14e3587b571,e1ac927df4788454117fefd0c765f80b,19502a282608c5627fb32e22724727fc,toys,99.9,18.28,118.18,DF,brasilia,5.0,2018-05-10 11:34:01,2018,5,2018-05,Thursday,11
55b6cf8649aab7d7ac9452d6b3318c18,76c32bcb001e92adf814296be8a4c10f,3f0376e782caf27ef19342d8e5c7e6f5,electronics,15.0,15.1,30.1,RJ,petropolis,4.0,2018-01-21 23:51:38,2018,1,2018-01,Sunday,23
77e5da65e4012cf642b5c84559cad7a2,3ed7cba4a47a679b4da80166f85dee5f,03df27817e9494be978b56cc083a0beb,telephony,21.99,7.78,29.77,SP,guarulhos,5.0,2017-10-24 18:46:36,2017,10,2017-10,Tuesday,18
b07078baf6a1bbbc998cdfa28e7f8230,22e10c220b507e45ada14579c6e84503,235458528f907463ec55ebb1e16b69f0,stationery,45.9,13.37,59.269999999999996,SP,sao paulo,5.0,2017-07-24 21:44:50,2017,7,2017-07,Monday,21
e2e223aa7d0f409950eb995e6c759475,16bdf9df48a96d7c0b03f48259e0e890,657aa59c6c58816ddc4f86c51a2759c9,baby,149.99,19.29,169.28,RS,porto alegre,5.0,2017-03-18 12:44:01,2017,3,2017-03,Saturday,12
64436f4f8512c1b4391df3458e082b94,52ec5e0b9791f0d941ec15a8b2e7f3aa,1a008efb54e4b407c1e6fe472199b7dc,auto,38.0,25.63,63.629999999999995,RS,sao leopoldo,5.0,2018-01-06 21:45:19,2018,1,2018-01,Saturday,21
fedff8c18cd833ff96c2fb39874fb591,784858ab2fe13a7dbbb230885e0a6ad4,d1a943978e5d919d1ab662b07c810dae,musical_instruments,490.0,23.51,513.51,RJ,campos dos goytacazes,5.0,2017-03-04 15:03:13,2017,3,2017-03,Saturday,15
1b4e5194ba21a82ca345b9c27211b00d,10cc2cf42adae8f5b97bc107f218cc35,2313473f41d436067b860c4b890924dd,furniture_decor,114.9,14.88,129.78,PR,rio azul,5.0,2018-05-16 15:37:38,2018,5,2018-05,Wednesday,15
df8bb1c5e34a83edbd547f2fa290801c,49514292b7c96900328c314056e19641,05a9dadb8402b6b7ae3dd28f7da187b5,computers_accessories,149.0,18.66,167.66,PR,mandaguari,4.0,2018-02-26 10:49:26,2018,2,2018-02,Monday,10
d2741de337666d1bb01913f415e6643f,cb1e2bf26acb98ef66bb11447a218cc2,5739177f0e1a8c060da43932f5a447a8,food,18.99,17.78,36.769999999999996,BA,salvador,4.0,2017-02-25 14:34:40,2017,2,2017-02,Saturday,14
4bf082888a1de1a60eaa2949a30adf78,15df03bd579b23b85e60f0df52b82249,422879e10f46682990de24d770e7f83d,garden_tools,59.0,17.66,76.66,RS,santa cruz do sul,5.0,2017-12-20 09:21:34,2017,12,2017-12,Wednesday,9
4a884f5dad6f1f7948b09930904b6f19,86dd58b3189747a15712e95a52fb7946,d4fe034cde911805af12724d73fde7e0,bed_bath_table,69.9,15.7,85.60000000000001,SP,vargem grande paulista,5.0,2017-03-04 08:25:56,2017,3,2017-03,Saturday,8
88abc7f56b29139888abe397ab368518,34348d655bdb46337f636994764b7ee7,65266b2da20d04dbe00c5c2d3bb7859e,stationery,19.9,14.1,34.0,RJ,marica,1.0,2017-12-08 22:54:44,2017,12,2017-12,Friday,22
97fe6393705790dc4895bc1e7da3b3ec,79eb6e225eed1659407f6eece333a60f,a0eef953cb25bc9ae40457e1c3c82946,furniture_decor,69.9,15.25,85.15,RJ,rio de janeiro,2.0,2017-08-05 18:24:49,2017,8,2017-08,Saturday,18
0a8d9ed968d08daf5ef8a5cbf0bbe833,031d6ed886ccf5805f9da926fbe0fba1,cd6efbd49aaf6ab8c3eb9605aae7e942,stationery,19.99,15.23,35.22,SC,florianopolis,5.0,2018-03-28 12:37:51,2018,3,2018-03,Wednesday,12
09de1c09553be98d80e730e53641c515,a7ba98528d4d1bb722a25e574d5a09cc,3777da5a4d01cc856906b449ddb7ffd3,construction_tools_construction,289.0,21.21,310.21,SP,sao paulo,5.0,2018-08-20 14:16:16,2018,8,2018-08,Monday,14
30eb68f1adec947261593a874308f991,ad989815eab33d5113ab5bee7f13d72b,43944a8f8f0b7ae86b6c3d3c2f257375,home_appliances,699.0,57.49,756.49,DF,brasilia,5.0,2017-10-09 22:57:09,2017,10,2017-10,Monday,22
c3fa73017c4a172907d79669eda248d0,58830055981413a6c6eb3b4b45561b5f,d7e2d29c1596c2eb1e6e0c85f27cc81f,furniture_decor,119.0,20.07,139.07,RJ,macae,5.0,2017-10-08 22:59:49,2017,10,2017-10,Sunday,22
1d23106803c48c391366ff224513fb7f,b2e6ad00199e893fdee50615ccfda0fd,c5e31bcea566d7f28ebc011e9fee182f,bed_bath_table,48.0,20.44,68.44,RS,pelotas,1.0,2018-01-26 16:19:34,2018,1,2018-01,Friday,16
20c4ac55ded9c34a63cbf3e1f570afa4,d4b9d16bded480fb0da4e578e492b492,fc5010afcac79b05b2e4bc8e5912092d,health_beauty,99.9,53.05,152.95,AL,piacabucu,5.0,2018-08-05 21:41:29,2018,8,2018-08,Sunday,21
0b1225af9b8d9ead4bac8d07f4da8130,77bdefa289f03aa2549e5546923cc5b2,0d2c4fbee7db55f38a730f4dd40a9f81,housewares,44.4,15.41,59.81,DF,brasilia,5.0,2018-06-24 02:18:59,2018,6,2018-06,Sunday,2
d2dc9089cd9e68c5a5d69d6884550ac9,1ad80e57d0ca61401ddd3150b16a5beb,c067d207da71c4b67d2f1ad5eb4e96f6,toys,44.5,12.97,57.47,SP,campinas,5.0,2018-06-27 11:45:21,2018,6,2018-06,Wednesday,11
675abab9ccc9b20646e60d1846641618,ba34bfae97ed2bfeb61042af76893bd8,25d6edcd216a9ee579f19f92d694f7d5,telephony,12.97,14.1,27.07,PR,curitiba,5.0,2017-07-25 20:52:18,2017,7,2017-07,Tuesday,20
81fd7eecfe5e2fdb7788d4dfd3283f23,5248cad808d81e452e3dcbf7904d2a40,8b9c29dd9e59bded956555ded6c68a54,housewares,166.0,23.96,189.96,PR,londrina,5.0,2018-07-10 15:43:01,2018,7,2018-07,Tuesday,15
4c374f090868ac5a5910f6b1fd383c25,023fafd700dff9fcc64d28e2defe98b9,3d85e85bcd2c0315e0db407db8f7b532,computers_accessories,67.9,13.7,81.60000000000001,SP,sao paulo,3.0,2018-04-05 10:40:30,2018,4,2018-04,Thursday,10
a24eb60f1866ce0cf8d9c0a47f738d96,a672c01a8706789a69a3ab1da540a965,52c80cedd4e90108bf4fa6a206ef6b03,garden_tools,179.0,20.29,199.29,RJ,niteroi,5.0,2018-04-30 07:40:08,2018,4,2018-04,Monday,7
42479ac38bbf5cd9ae3c7925876075d9,673f451239ecd7f7dc3d4ae5032a699d,f6e0b7ccc34e4decc1b855f8da06a5fc,toys,149.9,12.25,162.15,SP,campinas,5.0,2018-01-14 18:19:40,2018,1,2018-01,Sunday,18
ea90d633d13ac21849cee301594b8a64,cde2d71e54a0bc0290fc52f99074a72b,be0dbdc3d67d55727a65d4cd696ca73c,computers_accessories,79.9,15.31,95.21000000000001,SC,sombrio,5.0,2017-07-17 16:07:53,2017,7,2017-07,Monday,16
db73b0bf183667da81ff755fd5ab1228,f6491b702a81fb2c4b8e25d5ab0e56c4,091aa6199199f1ccbd272d06892322de,telephony,39.99,19.85,59.84,BA,guanambi,2.0,2018-04-29 10:10:04,2018,4,2018-04,Sunday,10
ebc7576de7c411cd4196d81d312d191e,9b9cac11df60b6a2ca95f4045dcde787,4a1dfb01e40129a3bf4fde8c01d93ff3,bed_bath_table,29.99,7.39,37.379999999999995,SP,limeira,4.0,2018-05-10 18:04:00,2018,5,2018-05,Thursday,18
81a091e3899d0cf00a11d67dbefd9ad8,c34a9286b9228cc5cb648c5322bf6b60,288dbc06591742c5d7fe90fbfb08943e,furniture_decor,103.9,21.57,125.47,SP,sao bernardo do campo,5.0,2017-07-28 18:25:45,2017,7,2017-07,Friday,18
e11ba7fd8fe0728dcd89efddcda9fb11,5707fdbd6e18f4c752674a5053504a4d,8eb72e039f7857d796c5afe824d0c64c,sports_leisure,149.0,14.06,163.06,SP,joanopolis,5.0,2018-02-06 12:16:50,2018,2,2018-02,Tuesday,12
8b5c910ccad3b27e2876ad9eb90bbb53,3e17ed0c309122328824d65f3d0c2a08,b41f1b93d5b478ecc56bcd6285c3a696,sports_leisure,75.0,17.81,92.81,SP,poa,5.0,2017-10-13 09:59:35,2017,10,2017-10,Friday,9
6ca65e175a893a8e77348e059f44d6e7,b6821724e95a5a71d7eeea00d6572f33,555b27dfb2ed94d001c28e5624dd6961,bed_bath_table,82.99,24.78,107.77,BA,ribeira do pombal,4.0,2017-04-29 21:36:00,2017,4,2017-04,Saturday,21
